token,label,label_gpt
undergo,O,O
programmed,O,O
cell,O,O
death,O,O
in,O,O
vitro,O,O
via,O,O
a,O,O
mechanism,O,O
that,O,O
does,O,O
not,O,O
require,O,O
nuclear,O,O
localization,O,O
of,O,O
p53,O,B
.,O,O
These,O,O
data,O,O
functionally,O,O
define,O,O
a,O,O
novel,O,O
genetic,O,O
locus,O,O
",",O,O
designated,O,O
PAC1,O,B
",",O,O
for,O,O
prostate,O,B
adenocarcinoma,O,I
1,O,I
",",O,O
involved,O,O
in,O,O
tumor,O,O
suppression,O,O
of,O,O
human,O,O
prostate,B,B
carcinoma,I,I
and,O,O
furthermore,O,O
strongly,O,O
suggest,O,O
that,O,O
the,O,O
cell,O,O
death,O,O
pathway,O,O
can,O,O
be,O,O
functionally,O,O
restored,O,O
in,O,O
prostatic,B,B
adenocarcinoma,I,I
.,O,O
Low,O,O
incidence,O,O
of,O,O
BRCA2,O,O
mutations,O,O
in,O,O
breast,B,B
carcinoma,I,I
and,O,O
other,O,O
cancers,B,O
.,O,O
Inherited,O,O
mutant,O,O
alleles,O,O
of,O,O
familial,O,B
tumour,B,I
suppressor,O,I
genes,O,I
predispose,O,O
individuals,O,O
to,O,O
particular,O,O
types,O,O
of,O,O
cancer,B,B
.,O,O
In,O,O
addition,O,O
to,O,O
an,O,O
involvement,O,O
in,O,O
inherited,O,O
susceptibility,O,O
to,O,O
cancer,B,B
",",O,O
these,O,O
tumour,B,B
suppressor,O,I
genes,O,I
are,O,O
targets,O,O
for,O,O
somatic,O,O
mutations,O,O
in,O,O
sporadic,B,B
cancers,I,I
of,O,O
the,O,O
same,O,O
type,O,O
found,O,O
in,O,O
the,O,O
familial,O,B
forms,O,I
.,O,O
An,O,O
exception,O,O
is,O,O
BRCA1,O,O
",",O,O
which,O,O
contributes,O,O
to,O,O
a,O,O
significant,O,O
fraction,O,O
of,O,O
familial,B,O
breast,I,B
and,I,O
ovarian,I,B
cancer,I,I
",",O,O
but,O,O
undergoes,O,O
mutation,O,O
at,O,O
very,O,O
low,O,O
rates,O,O
in,O,O
sporadic,B,B
breast,I,I
and,I,O
ovarian,I,B
cancers,I,I
.,O,O
This,O,O
finding,O,O
suggests,O,O
that,O,O
other,O,O
genes,O,O
may,O,O
be,O,O
the,O,O
principal,O,O
targets,O,O
for,O,O
somatic,O,O
mutation,O,O
in,O,O
breast,B,B
carcinoma,I,I
.,O,O
A,O,O
second,O,O
",",O,O
recently,O,O
identified,O,O
familial,B,O
breast,I,B
cancer,I,I
gene,O,O
",",O,O
BRCA2,O,O
(,O,O
refs,O,O
5,O,O
-,O,O
8,O,O
),O,O
",",O,O
accounts,O,O
for,O,O
a,O,O
proportion,O,O
of,O,O
breast,B,B
cancer,I,I
roughly,O,O
equal,O,O
to,O,O
BRCA1,O,O
.,O,O
Like,O,O
BRCA1,O,O
",",O,O
BRCA2,O,B
behaves,O,O
as,O,O
a,O,O
dominantly,O,O
inherited,O,O
tumour,B,O
suppressor,O,O
gene,O,O
.,O,O
Individuals,O,O
who,O,O
inherit,O,O
one,O,O
mutant,O,O
allele,O,O
are,O,O
at,O,O
increased,O,O
risk,O,O
for,O,O
breast,B,B
cancer,I,I
",",O,O
and,O,O
the,O,O
tumours,B,O
they,O,O
develop,O,O
lose,O,O
the,O,O
wild,O,O
-,O,O
type,O,O
allele,O,O
by,O,O
heterozygous,O,O
deletion,O,O
.,O,O
The,O,O
BRCA2,O,B
coding,O,I
sequence,O,I
is,O,O
huge,O,O
",",O,O
composed,O,O
of,O,O
26,O,O
exons,O,O
that,O,O
span,O,O
10,O,O
",",O,O
443,O,O
bp,O,O
.,O,O
Here,O,O
we,O,O
investigate,O,O
the,O,O
rate,O,O
of,O,O
BRCA2,O,B
mutation,O,O
in,O,O
sporadic,B,B
breast,I,I
cancers,I,I
and,O,O
in,O,O
a,O,O
set,O,O
of,O,O
cell,O,O
lines,O,O
that,O,O
represent,O,O
twelve,O,O
other,O,O
tumour,B,O
types,O,O
.,O,O
Surprisingly,O,O
",",O,O
mutations,O,O
in,O,O
BRCA2,O,B
are,O,O
infrequent,O,O
in,O,O
cancers,B,O
including,O,O
breast,B,B
carcinoma,I,I
.,O,O
However,O,O
",",O,O
a,O,O
probable,O,O
germline,O,O
mutation,O,O
in,O,O
a,O,O
pancreatic,B,B
tumour,I,I
cell,O,I
line,O,I
suggests,O,O
a,O,O
role,O,O
for,O,O
BRCA2,O,B
in,O,O
susceptibility,O,O
to,O,O
pancreatic,B,B
cancer,I,I
.,O,O
.,O,O
Founding,O,O
BRCA1,O,O
mutations,O,O
in,O,O
hereditary,B,O
breast,I,B
and,I,O
ovarian,I,B
cancer,I,I
in,O,O
southern,O,O
Sweden,O,O
.,O,O
Nine,O,O
different,O,O
germ,O,O
-,O,O
line,O,O
mutations,O,O
in,O,O
the,O,O
BRCA1,O,O
breast,B,B
and,I,O
ovarian,I,B
cancer,I,I
susceptibility,O,I
gene,O,I
were,O,O
identified,O,O
in,O,O
15,O,O
of,O,O
47,O,O
kindreds,O,O
from,O,O
southern,O,O
Sweden,O,O
",",O,O
by,O,O
use,O,O
of,O,O
SSCP,O,O
and,O,O
heteroduplex,O,O
analysis,O,O
of,O,O
all,O,O
exons,O,O
and,O,O
flanking,O,O
intron,O,O
region,O,O
and,O,O
by,O,O
a,O,O
protein,O,O
-,O,O
truncation,O,O
test,O,O
for,O,O
exon,O,O
11,O,O
",",O,O
followed,O,O
by,O,O
direct,O,O
sequencing,O,O
.,O,O
All,O,O
but,O,O
one,O,O
of,O,O
the,O,O
mutations,O,O
are,O,O
predicted,O,O
to,O,O
give,O,O
rise,O,O
to,O,O
premature,O,O
translation,O,O
termination,O,O
and,O,O
include,O,O
seven,O,O
frameshift,O,O
insertions,O,O
or,O,O
deletions,O,O
",",O,O
a,O,O
nonsense,O,O
mutation,O,O
",",O,O
and,O,O
a,O,O
splice,O,O
acceptor,O,O
site,O,O
mutation,O,O
.,O,O
The,O,O
remaining,O,O
mutation,O,O
is,O,O
a,O,O
missense,O,O
mutation,O,O
(,O,O
Cys61Gly,O,O
),O,O
in,O,O
the,O,O
zinc,O,B
-,O,I
binding,O,I
motif,O,I
.,O,O
Four,O,O
novel,O,O
Swedish,O,O
founding,O,O
mutations,O,O
were,O,O
identified,O,O
the,O,O
nucleotide,O,O
2595,O,O
deletion,O,O
A,O,O
was,O,O
found,O,O
in,O,O
five,O,O
families,O,O
",",O,O
the,O,O
C,O,O
1806,O,O
T,O,O
nonsense,O,O
mutation,O,O
in,O,O
three,O,O
families,O,O
",",O,O
the,O,O
3166,O,O
insertion,O,O
TGAGA,O,O
in,O,O
three,O,O
families,O,O
",",O,O
and,O,O
the,O,O
nucleotide,O,O
1201,O,O
deletion,O,O
11,O,O
in,O,O
two,O,O
families,O,O
.,O,O
Analysis,O,O
of,O,O
the,O,O
intragenic,O,O
polymorphism,O,O
D17S855,O,O
supports,O,O
common,O,O
origins,O,O
of,O,O
the,O,O
mutations,O,O
.,O,O
Eleven,O,O
of,O,O
the,O,O
15,O,O
kindreds,O,O
manifesting,O,O
BRCA1,O,O
mutations,O,O
were,O,O
breast,B,B
-,I,I
ovarian,I,I
cancer,I,I
families,O,O
",",O,O
several,O,O
of,O,O
them,O,O
with,O,O
a,O,O
predominant,O,O
ovarian,B,B
cancer,I,I
phenotype,O,O
.,O,O
The,O,O
set,O,O
of,O,O
32,O,O
families,O,O
in,O,O
which,O,O
no,O,O
BRCA1,O,O
alterations,O,O
were,O,O
detected,O,O
included,O,O
1,O,O
breast,B,B
-,I,I
ovarian,I,I
cancer,I,I
kindred,O,O
manifesting,O,O
clear,O,O
linkage,O,O
to,O,O
the,O,O
BRCA1,O,O
region,O,O
and,O,O
loss,O,O
of,O,O
the,O,O
wild,O,O
-,O,O
type,O,O
chromosome,O,O
in,O,O
associated,O,O
tumors,B,O
.,O,O
Other,O,O
tumor,B,B
types,O,I
found,O,O
in,O,O
BRCA1,O,O
mutation,O,O
/,O,O
haplotype,O,O
carriers,O,O
included,O,O
prostatic,B,B
",",I,O
pancreas,I,B
",",I,O
skin,I,B
",",I,O
and,I,O
lung,I,B
cancer,I,I
",",O,O
a,O,O
malignant,B,B
melanoma,I,I
",",O,O
an,O,O
oligodendroglioma,B,B
",",O,O
and,O,O
a,O,O
carcinosarcoma,B,B
.,O,O
In,O,O
all,O,O
",",O,O
12,O,O
of,O,O
16,O,O
kindreds,O,O
manifesting,O,O
BRCA1,O,O
mutation,O,O
or,O,O
linkage,O,O
contained,O,O
ovarian,B,B
cancer,I,I
",",O,O
as,O,O
compared,O,O
with,O,O
only,O,O
6,O,O
of,O,O
the,O,O
remaining,O,O
31,O,O
families,O,O
(,O,O
P,O,O
<,O,O
.,O,O
),O,O
.,O,O
The,O,O
present,O,O
study,O,O
confirms,O,O
the,O,O
involvement,O,O
of,O,O
BRCA1,O,O
in,O,O
disease,O,O
predisposition,O,O
for,O,O
a,O,O
subset,O,O
of,O,O
hereditary,B,O
breast,I,B
cancer,I,I
families,O,O
often,O,O
characterized,O,O
by,O,O
ovarian,B,B
cancers,I,I
.,O,O
Rapid,O,O
detection,O,O
of,O,O
regionally,O,O
clustered,O,O
germ,O,O
-,O,O
line,O,O
BRCA1,O,O
mutations,O,O
by,O,O
multiplex,O,O
heteroduplex,O,O
analysis,O,O
.,O,O
UKCCCR,O,O
Familial,O,O
Ovarian,B,B
Cancer,I,I
Study,O,I
Group,O,I
.,O,O
Germ,O,O
-,O,O
line,O,O
mutations,O,O
of,O,O
the,O,O
BRCA1,O,O
gene,O,O
are,O,O
responsible,O,O
for,O,O
a,O,O
substantial,O,O
proportion,O,O
of,O,O
families,O,O
with,O,O
multiple,O,O
cases,O,O
of,O,O
early,O,O
-,O,O
onset,O,O
breast,B,B
and,I,O
/,I,O
or,I,O
ovarian,I,B
cancer,I,I
.,O,O
Since,O,O
the,O,O
isolation,O,O
of,O,O
BRCA1,O,O
last,O,O
year,O,O
",",O,O
>,O,O
65,O,O
distinct,O,O
mutations,O,O
scattered,O,O
throughout,O,O
the,O,O
coding,O,O
region,O,O
have,O,O
been,O,O
detected,O,O
",",O,O
making,O,O
analysis,O,O
of,O,O
the,O,O
gene,O,O
time,O,O
consuming,O,O
and,O,O
technically,O,O
challenging,O,O
.,O,O
We,O,O
have,O,O
developed,O,O
a,O,O
multiplex,O,O
heteroduplex,O,O
analysis,O,O
that,O,O
is,O,O
designed,O,O
to,O,O
analyze,O,O
one,O,O
-,O,O
quarter,O,O
of,O,O
the,O,O
coding,O,O
sequence,O,O
in,O,O
a,O,O
single,O,O
-,O,O
step,O,O
screening,O,O
procedure,O,O
and,O,O
that,O,O
will,O,O
detect,O,O
approximately,O,O
50,O,O
%,O,O
of,O,O
all,O,O
BRCA1,O,B
mutations,O,O
so,O,O
far,O,O
reported,O,O
in,O,O
breast,B,O
/,I,O
ovarian,I,O
cancer,I,O
families,O,O
.,O,O
We,O,O
have,O,O
used,O,O
this,O,O
technique,O,O
to,O,O
analyze,O,O
BRCA1,O,B
in,O,O
162,O,O
families,O,O
with,O,O
a,O,O
history,O,O
of,O,O
breast,B,O
and,I,O
/,I,O
or,I,O
ovarian,I,O
cancer,I,O
and,O,O
identified,O,O
12,O,O
distinct,O,O
mutations,O,O
in,O,O
35,O,O
families,O,O
.,O,O
.,O,O
A,O,O
previously,O,O
undescribed,O,O
mutation,O,O
within,O,O
the,O,O
tetramerisation,O,O
domain,O,O
of,O,O
TP53,O,B
in,O,O
a,O,O
family,O,O
with,O,O
Li,B,B
-,I,I
Fraumeni,I,I
syndrome,I,I
.,O,O
We,O,O
report,O,O
details,O,O
of,O,O
a,O,O
family,O,O
with,O,O
classic,O,O
Li,B,B
-,I,I
Fraumeni,I,I
syndrome,I,I
in,O,O
which,O,O
there,O,O
is,O,O
a,O,O
mutation,O,O
in,O,O
codon,O,O
344,O,O
of,O,O
the,O,O
tumour,B,B
suppressor,O,I
gene,O,I
TP53,O,I
.,O,O
Codon,O,O
344,O,O
is,O,O
a,O,O
key,O,O
residue,O,O
within,O,O
the,O,O
tetramerisation,O,O
domain,O,O
",",O,O
and,O,O
the,O,O
amino,O,O
acid,O,O
substitution,O,O
of,O,O
a,O,O
proline,O,O
for,O,O
a,O,O
leucine,O,O
is,O,O
predicted,O,O
to,O,O
have,O,O
profound,O,O
implications,O,O
for,O,O
tetramerisation,O,O
and,O,O
potentially,O,O
DNA,O,O
binding,O,O
.,O,O
This,O,O
is,O,O
the,O,O
first,O,O
report,O,O
of,O,O
a,O,O
mutation,O,O
at,O,O
this,O,O
residue,O,O
in,O,O
either,O,O
sporadic,B,B
tumours,I,I
or,O,O
in,O,O
the,O,O
germline,O,O
and,O,O
the,O,O
first,O,O
report,O,O
of,O,O
a,O,O
germline,O,O
mutation,O,O
within,O,O
the,O,O
tetramerisation,O,O
domain,O,O
.,O,O
The,O,O
family,O,O
does,O,O
not,O,O
appear,O,O
to,O,O
be,O,O
remarkable,O,O
in,O,O
the,O,O
spectrum,O,O
of,O,O
tumours,B,O
",",O,O
and,O,O
there,O,O
is,O,O
loss,O,O
of,O,O
the,O,O
wild,O,O
-,O,O
type,O,O
allele,O,O
in,O,O
a,O,O
leiomyosarcoma,B,B
from,O,O
the,O,O
proband,O,O
.,O,O
A,O,O
cell,O,O
line,O,O
has,O,O
been,O,O
established,O,O
from,O,O
the,O,O
tumour,B,B
of,O,O
the,O,O
proband,O,O
and,O,O
cytogenetic,O,O
and,O,O
molecular,O,O
studies,O,O
carried,O,O
out,O,O
",",O,O
providing,O,O
an,O,O
extensive,O,O
analysis,O,O
in,O,O
this,O,O
family,O,O
.,O,O
The,O,O
spectrum,O,O
of,O,O
RB1,O,B
germ,O,I
-,O,I
line,O,I
mutations,O,O
in,O,O
hereditary,B,B
retinoblastoma,I,I
.,O,O
We,O,O
have,O,O
searched,O,O
for,O,O
germ,O,I
-,O,I
line,O,I
RB1,O,B
mutations,O,O
in,O,O
119,O,O
patients,O,O
with,O,O
hereditary,B,B
retinoblastoma,I,I
.,O,O
Previous,O,O
investigations,O,O
by,O,O
Southern,O,O
blot,O,O
hybridization,O,O
and,O,O
PCR,O,O
fragment,O,O
-,O,O
length,O,O
analysis,O,O
had,O,O
revealed,O,O
mutations,O,O
in,O,O
48,O,O
patients,O,O
.,O,O
Here,O,O
we,O,O
report,O,O
on,O,O
the,O,O
analysis,O,O
of,O,O
the,O,O
remaining,O,O
71,O,O
patients,O,O
.,O,O
By,O,O
applying,O,O
heteroduplex,O,O
analysis,O,O
",",O,O
nonisotopic,O,O
SSCP,O,O
",",O,O
and,O,O
direct,O,O
sequencing,O,O
",",O,O
we,O,O
detected,O,O
germ,O,O
-,O,O
line,O,O
mutations,O,O
resulting,O,O
in,O,O
premature,O,O
termination,O,O
codons,O,O
or,O,O
disruption,O,O
of,O,O
splice,O,O
signals,O,O
in,O,O
51,O,O
(,O,O
72,O,O
%,O,O
),O,O
of,O,O
the,O,O
71,O,O
patients,O,O
.,O,O
Four,O,O
patients,O,O
also,O,O
showed,O,O
rare,O,O
sequence,O,O
variants,O,O
.,O,O
No,O,O
region,O,O
of,O,O
the,O,O
RB1,O,B
gene,O,I
was,O,O
preferentially,O,O
involved,O,O
in,O,O
single,O,O
base,O,O
substitutions,O,O
.,O,O
Recurrent,O,O
transitions,O,O
were,O,O
observed,O,O
at,O,O
most,O,O
of,O,O
the,O,O
14,O,O
codons,O,O
within,O,O
the,O,O
RB1,O,B
.,O,O
No,O,O
mutation,O,O
was,O,O
observed,O,O
in,O,O
exons,O,O
25,O,O
-,O,O
27,O,O
",",O,O
although,O,O
this,O,O
region,O,O
contains,O,O
two,O,O
CGA,O,O
codons,O,O
.,O,O
This,O,O
suggests,O,O
that,O,O
mutations,O,O
within,O,O
the,O,O
3,O,O
-,O,O
terminal,O,O
region,O,O
of,O,O
the,O,O
RB1,O,B
gene,O,I
may,O,O
not,O,O
be,O,O
oncogenic,O,O
.,O,O
When,O,O
these,O,O
data,O,O
were,O,O
combined,O,O
with,O,O
the,O,O
results,O,O
of,O,O
our,O,O
previous,O,O
investigations,O,O
",",O,O
mutations,O,O
were,O,O
identified,O,O
in,O,O
a,O,O
total,O,O
of,O,O
99,O,O
(,O,O
83,O,O
%,O,O
),O,O
of,O,O
119,O,O
patients,O,O
.,O,O
The,O,O
spectrum,O,O
comprises,O,O
15,O,O
%,O,O
large,O,O
deletions,O,O
",",O,O
26,O,O
%,O,O
small,O,O
length,O,O
alterations,O,O
",",O,O
and,O,O
42,O,O
%,O,O
base,O,O
substitutions,O,O
.,O,O
No,O,O
correlation,O,O
between,O,O
the,O,O
location,O,O
of,O,O
frameshift,O,O
or,O,O
nonsense,O,O
mutations,O,O
and,O,O
phenotypic,O,O
features,O,O
",",O,O
including,O,O
age,O,O
at,O,O
diagnosis,O,O
",",O,O
the,O,O
number,O,O
of,O,O
tumor,B,O
foci,O,O
",",O,O
and,O,O
manifestation,O,O
of,O,O
nonocular,B,O
tumors,I,O
was,O,O
observed,O,O
.,O,O
Phenotypic,O,O
characterization,O,O
of,O,O
individuals,O,O
with,O,O
30,O,O
-,O,O
40,O,O
CAG,O,O
repeats,O,O
in,O,O
the,O,O
Huntington,B,B
disease,I,I
(,O,O
HD,B,O
),O,O
gene,O,O
reveals,O,O
HD,B,B
cases,O,O
with,O,O
36,O,O
repeats,O,O
and,O,O
apparently,O,O
normal,O,O
elderly,O,O
individuals,O,O
with,O,O
36,O,O
-,O,O
39,O,O
repeats,O,O
.,O,O
Abnormal,O,O
CAG,O,B
expansions,O,I
in,O,O
the,O,O
IT,O,B
-,O,I
15,O,I
gene,O,I
are,O,O
associated,O,O
with,O,O
Huntington,B,B
disease,I,I
(,O,O
HD,B,B
),O,O
.,O,O
In,O,O
the,O,O
diagnostic,O,O
setting,O,O
it,O,O
is,O,O
necessary,O,O
to,O,O
define,O,O
the,O,O
limits,O,O
of,O,O
the,O,O
CAG,O,B
size,O,I
ranges,O,I
on,O,O
normal,O,O
and,O,O
HD,B,B
-,O,I
associated,O,I
chromosomes,O,I
.,O,O
Most,O,O
large,O,O
analyses,O,O
that,O,O
defined,O,O
the,O,O
limits,O,O
of,O,O
the,O,O
normal,O,O
and,O,O
pathological,O,O
size,O,O
ranges,O,O
employed,O,O
PCR,O,O
assays,O,O
",",O,O
which,O,O
included,O,O
the,O,O
CAG,O,B
repeats,O,I
and,O,O
a,O,O
CCG,O,O
repeat,O,O
tract,O,O
that,O,O
was,O,O
thought,O,O
to,O,O
be,O,O
invariant,O,O
.,O,O
Many,O,O
of,O,O
these,O,O
experiments,O,O
found,O,O
an,O,O
overlap,O,O
between,O,O
the,O,O
normal,O,O
and,O,O
disease,O,O
size,O,O
ranges,O,O
.,O,O
Subsequent,O,O
findings,O,O
that,O,O
the,O,O
CCG,O,B
repeats,O,I
vary,O,O
by,O,O
8,O,O
trinucleotide,O,O
lengths,O,O
suggested,O,O
that,O,O
the,O,O
limits,O,O
of,O,O
the,O,O
normal,O,O
and,O,O
disease,O,O
size,O,O
ranges,O,O
should,O,O
be,O,O
reevaluated,O,O
with,O,O
assays,O,O
that,O,O
exclude,O,O
the,O,O
CCG,O,B
polymorphism,O,I
.,O,O
Since,O,O
patients,O,O
with,O,O
between,O,O
30,O,O
and,O,O
40,O,O
repeats,O,O
are,O,O
rare,O,O
",",O,O
a,O,O
consortium,O,O
was,O,O
assembled,O,O
to,O,O
collect,O,O
such,O,O
individuals,O,O
.,O,O
All,O,O
178,O,O
samples,O,O
were,O,O
reanalyzed,O,O
in,O,O
Cambridge,O,O
by,O,O
using,O,O
assays,O,O
specific,O,O
for,O,O
the,O,O
CAG,O,B
repeats,O,I
.,O,O
We,O,O
have,O,O
optimized,O,O
methods,O,O
for,O,O
reliable,O,O
sizing,O,O
of,O,O
CAG,O,B
repeats,O,I
and,O,O
show,O,O
cases,O,O
that,O,O
demonstrate,O,O
the,O,O
dangers,O,O
of,O,O
using,O,O
PCR,O,O
assays,O,O
that,O,O
include,O,O
both,O,O
the,O,O
CAG,O,B
and,O,O
CCG,O,B
polymorphisms,O,I
.,O,O
Seven,O,O
HD,B,O
patients,O,O
had,O,O
36,O,O
repeats,O,O
",",O,O
which,O,O
confirms,O,O
that,O,O
this,O,O
allele,O,O
is,O,O
associated,O,O
with,O,O
disease,O,O
.,O,O
Individuals,O,O
without,O,O
apparent,O,O
symptoms,O,O
or,O,O
signs,O,O
of,O,O
HD,B,O
were,O,O
found,O,O
at,O,O
36,O,O
repeats,O,O
(,O,O
aged,O,O
74,O,O
",",O,O
78,O,O
",",O,O
79,O,O
",",O,O
and,O,O
87,O,O
years,O,O
),O,O
",",O,O
37,O,O
repeats,O,O
(,O,O
aged,O,O
69,O,O
years,O,O
),O,O
",",O,O
38,O,O
repeats,O,O
(,O,O
aged,O,O
69,O,O
and,O,O
90,O,O
years,O,O
),O,O
",",O,O
and,O,O
39,O,O
repeats,O,O
(,O,O
aged,O,O
67,O,O
",",O,O
90,O,O
",",O,O
and,O,O
95,O,O
years,O,O
),O,O
.,O,O
The,O,O
detailed,O,O
case,O,O
histories,O,O
of,O,O
an,O,O
exceptional,O,O
case,O,O
from,O,O
this,O,O
series,O,O
will,O,O
be,O,O
presented,O,O
a,O,O
95,O,O
-,O,O
year,O,O
-,O,O
old,O,O
man,O,O
with,O,O
39,O,O
repeats,O,O
who,O,O
did,O,O
not,O,O
have,O,O
classical,O,O
features,O,O
of,O,O
HD,B,O
.,O,O
The,O,O
apparently,O,O
healthy,O,O
survival,O,O
into,O,O
old,O,O
age,O,O
of,O,O
some,O,O
individuals,O,O
with,O,O
36,O,O
-,O,O
39,O,O
repeats,O,O
suggests,O,O
that,O,O
the,O,O
HD,B,B
mutation,O,I
may,O,O
not,O,O
always,O,O
be,O,O
fully,O,O
penetrant,O,O
.,O,O
Identification,O,O
and,O,O
expression,O,O
of,O,O
eight,O,O
novel,O,O
mutations,O,O
among,O,O
non,O,O
-,O,O
Jewish,O,O
patients,O,O
with,O,O
Canavan,B,B
disease,I,I
.,O,O
Canavan,B,B
disease,I,I
is,O,O
inherited,O,O
as,O,O
an,O,O
autosomal,O,O
recessive,O,O
trait,O,O
that,O,O
is,O,O
caused,O,O
by,O,O
the,O,O
deficiency,B,O
of,I,O
aspartoacylase,I,O
(,O,O
ASPA,O,O
),O,O
.,O,O
The,O,O
majority,O,O
of,O,O
patients,O,O
with,O,O
Canavan,B,B
disease,I,I
are,O,O
from,O,O
an,O,O
Ashkenazi,O,O
Jewish,O,O
background,O,O
.,O,O
Mutations,O,O
in,O,O
ASPA,O,B
that,O,O
lead,O,O
to,O,O
loss,O,O
of,O,O
enzymatic,O,O
activity,O,O
have,O,O
been,O,O
identified,O,O
",",O,O
and,O,O
E285A,O,B
and,O,O
Y231X,O,B
are,O,O
the,O,O
two,O,O
predominant,O,O
mutations,O,O
that,O,O
account,O,O
for,O,O
97,O,O
%,O,O
of,O,O
the,O,O
mutant,O,O
chromosomes,O,O
in,O,O
Ashkenazi,O,O
Jewish,O,O
patients,O,O
.,O,O
The,O,O
current,O,O
study,O,O
was,O,O
aimed,O,O
at,O,O
finding,O,O
the,O,O
molecular,O,O
basis,O,O
of,O,O
Canavan,B,B
disease,I,I
in,O,O
25,O,O
independent,O,O
patients,O,O
of,O,O
non,O,O
-,O,O
Jewish,O,O
background,O,O
.,O,O
Eight,O,O
novel,O,O
and,O,O
three,O,O
previously,O,O
characterized,O,O
mutations,O,O
accounted,O,O
for,O,O
80,O,O
%,O,O
(,O,O
40,O,O
/,O,O
50,O,O
),O,O
of,O,O
mutant,O,O
chromosomes,O,O
.,O,O
The,O,O
A305E,O,O
missense,O,O
mutation,O,O
accounted,O,O
for,O,O
48,O,O
%,O,O
(,O,O
24,O,O
/,O,O
50,O,O
),O,O
of,O,O
mutant,O,O
chromosomes,O,O
in,O,O
patients,O,O
of,O,O
western,O,O
European,O,O
descent,O,O
",",O,O
while,O,O
the,O,O
two,O,O
predominant,O,O
Jewish,O,O
mutations,O,O
each,O,O
accounted,O,O
for,O,O
a,O,O
single,O,O
mutant,O,O
chromosome,O,O
.,O,O
The,O,O
eight,O,O
novel,O,O
mutations,O,O
identified,O,O
included,O,O
1,O,O
-,O,O
and,O,O
4,O,O
-,O,O
bp,O,O
deletions,O,O
(,O,O
32,O,O
deltaT,O,O
and,O,O
876,O,O
deltaAGAA,O,O
",",O,O
respectively,O,O
),O,O
and,O,O
I16T,O,O
",",O,O
G27R,O,O
",",O,O
D114E,O,O
",",O,O
G123E,O,O
",",O,O
C152Y,O,O
",",O,O
and,O,O
R168C,O,O
missense,O,O
mutations,O,O
.,O,O
The,O,O
homozygous,O,O
32,O,O
deltaT,O,O
deletion,O,O
was,O,O
identified,O,O
in,O,O
the,O,O
only,O,O
known,O,O
patient,O,O
of,O,O
African,O,O
-,O,O
American,O,O
origin,O,O
with,O,O
Canavan,B,B
disease,I,I
.,O,O
The,O,O
heterozygosity,O,O
for,O,O
876,O,O
deltaAGAA,O,O
mutation,O,O
was,O,O
identified,O,O
in,O,O
three,O,O
independent,O,O
patients,O,O
from,O,O
England,O,O
.,O,O
Six,O,O
single,O,O
-,O,O
base,O,O
changes,O,O
leading,O,O
to,O,O
missense,O,O
mutations,O,O
were,O,O
identified,O,O
in,O,O
patients,O,O
from,O,O
Turkey,O,O
(,O,O
D114E,O,B
",",O,O
R168C,O,B
),O,O
",",O,O
The,O,O
Netherlands,O,O
(,O,O
I16T,O,B
),O,O
",",O,O
Germany,O,O
(,O,O
G27R,O,B
),O,O
",",O,O
Ireland,O,O
(,O,O
C152Y,O,B
),O,O
",",O,O
and,O,O
Canada,O,O
(,O,O
G123E,O,B
),O,O
.,O,O
A,O,O
PCR,O,O
-,O,O
based,O,O
protocol,O,O
is,O,O
described,O,O
that,O,O
was,O,O
used,O,O
to,O,O
introduce,O,O
mutations,O,O
in,O,O
wild,O,O
-,O,O
type,O,O
cDNA,O,O
.,O,O
In,O,O
vitro,O,O
expression,O,O
of,O,O
mutant,O,O
cDNA,O,O
clones,O,O
demonstrated,O,O
that,O,O
all,O,O
of,O,O
these,O,O
mutations,O,O
led,O,O
to,O,O
a,O,O
deficiency,B,O
of,I,O
ASPA,I,O
and,O,O
should,O,O
therefore,O,O
result,O,O
in,O,O
Canavan,B,B
disease,I,I
.,O,O
Identification,O,O
and,O,O
chromosomal,O,O
localization,O,O
of,O,O
Atm,O,B
",",O,O
the,O,O
mouse,O,O
homolog,O,O
of,O,O
the,O,O
ataxia,B,B
-,I,I
telangiectasia,I,I
gene,O,I
.,O,O
Atm,O,B
",",O,O
the,O,O
mouse,O,O
homolog,O,O
of,O,O
the,O,O
human,O,O
ATM,O,O
gene,O,O
defective,O,O
in,O,O
ataxia,B,B
-,I,I
telangiectasia,I,I
(,O,O
A,B,B
-,I,I
T,I,I
),O,O
",",O,O
has,O,O
been,O,O
identified,O,O
.,O,O
The,O,O
entire,O,O
coding,O,O
sequence,O,O
of,O,O
the,O,O
Atm,O,B
transcript,O,O
was,O,O
cloned,O,O
and,O,O
found,O,O
to,O,O
contain,O,O
an,O,O
open,O,O
reading,O,O
frame,O,O
encoding,O,O
a,O,O
protein,O,O
of,O,O
3066,O,O
amino,O,O
acids,O,O
with,O,O
84,O,O
%,O,O
overall,O,O
identity,O,O
and,O,O
91,O,O
%,O,O
similarity,O,O
to,O,O
the,O,O
human,O,O
ATM,O,O
protein,O,O
.,O,O
Variable,O,O
levels,O,O
of,O,O
expression,O,O
of,O,O
Atm,O,B
were,O,O
observed,O,O
in,O,O
different,O,O
tissues,O,O
.,O,O
Fluorescence,O,O
in,O,O
situ,O,O
hybridization,O,O
and,O,O
linkage,O,O
analysis,O,O
located,O,O
the,O,O
Atm,O,B
